time,SVEL,PSAL,CNDC,PRES,TEMP
2017-12-19T21:00:00Z,1508.03,37.9058,4.53045,19.808,14.2512
2017-12-19T21:30:00Z,1507.95,37.8995,4.52737,19.802,14.2282
2017-12-19T22:00:00Z,1507.9,37.8941,4.52539,19.774,14.2148
2017-12-19T22:30:00Z,1507.93,37.8889,4.52604,19.768,14.2263
2017-12-19T23:00:00Z,1508.02,37.8836,4.52862,19.754,14.2564
2017-12-19T23:30:00Z,1508.09,37.8787,4.53073,19.752,14.2814
2017-12-20T00:00:00Z,1508.12,37.8759,4.53147,19.745,14.2913
2017-12-20T00:00:00Z,1508.12,37.8759,4.53147,19.745,14.2913
2017-12-20T00:30:00Z,1508.17,37.873,4.53309,19.729,14.3098
2017-12-20T01:00:00Z,1508.26,37.8699,4.53568,19.723,14.3376
2017-12-20T01:30:00Z,1508.35,37.8662,4.53837,19.729,14.3671
2017-12-20T02:00:00Z,1508.41,37.8629,4.54016,19.729,14.3875
2017-12-20T02:30:00Z,1508.48,37.8594,4.54226,19.732,14.4111
2017-12-20T03:00:00Z,1508.55,37.8564,4.54446,19.735,14.4352
2017-12-20T03:30:00Z,1508.62,37.8527,4.54647,19.75,14.458
2017-12-20T04:00:00Z,1508.69,37.8487,4.54855,19.765,14.482
2017-12-20T04:30:00Z,1508.75,37.8446,4.55026,19.767,14.5024
2017-12-20T05:00:00Z,1508.81,37.8412,4.55179,19.789,14.5205
2017-12-20T05:30:00Z,1508.85,37.8374,4.5528,19.818,14.534
2017-12-20T06:00:00Z,1508.88,37.8349,4.55383,19.838,14.5464
2017-12-20T06:30:00Z,1508.89,37.8342,4.55389,19.875,14.5477
2017-12-20T07:00:00Z,1508.91,37.8331,4.5545,19.886,14.5547
2017-12-20T07:30:00Z,1508.93,37.8315,4.55528,19.895,14.5636
2017-12-20T08:00:00Z,1509.0,37.8288,4.55742,19.908,14.5868
2017-12-20T08:30:00Z,1509.09,37.8259,4.55989,19.913,14.6133
2017-12-20T09:00:00Z,1509.2,37.821,4.56323,19.907,14.6501
2017-12-20T09:30:00Z,1509.23,37.8155,4.56369,19.902,14.6665
2017-12-20T10:00:00Z,1509.25,37.8169,4.56471,19.895,14.6685
2017-12-20T10:30:00Z,1509.28,37.8154,4.56558,19.875,14.6783
2017-12-20T11:00:00Z,1509.34,37.8117,4.56748,19.858,14.7005
2017-12-20T11:30:00Z,1509.4,37.8079,4.56924,19.841,14.7208
2017-12-20T12:00:00Z,1509.46,37.8048,4.57086,19.831,14.7395
2017-12-20T12:30:00Z,1509.51,37.8005,4.57243,19.819,14.759
2017-12-20T13:00:00Z,1509.53,37.7974,4.57266,19.801,14.7643
2017-12-20T13:30:00Z,1509.52,37.7954,4.57249,19.794,14.7648
2017-12-20T14:00:00Z,1509.56,37.7928,4.57334,19.784,14.7755
2017-12-20T14:30:00Z,1509.59,37.7897,4.57438,19.779,14.7887
2017-12-20T15:00:00Z,1509.62,37.7884,4.57515,19.771,14.7973
2017-12-20T15:30:00Z,1509.68,37.7815,4.57686,19.77,14.8207
2017-12-20T16:00:00Z,1509.73,37.7714,4.57779,19.775,14.8399
2017-12-20T16:30:00Z,1509.81,37.7541,4.57919,19.776,14.871
2017-12-20T17:00:00Z,1509.79,37.7538,4.57843,19.769,14.8641
2017-12-20T17:30:00Z,1509.72,37.7618,4.57669,19.787,14.8394
2017-12-20T18:00:00Z,1509.68,37.7572,4.57482,19.798,14.8281
2017-12-20T18:30:00Z,1509.66,37.7637,4.57489,19.802,14.8212
2017-12-20T19:00:00Z,1509.68,37.7657,4.57545,19.803,14.8235
2017-12-20T19:30:00Z,1509.7,37.7608,4.57581,19.804,14.8319
2017-12-20T20:00:00Z,1509.72,37.7522,4.576,19.805,14.8426
2017-12-20T20:30:00Z,1509.73,37.7444,4.57585,19.796,14.8492
2017-12-20T21:00:00Z,1509.76,37.734,4.57599,19.793,14.8613
2017-12-20T21:30:00Z,1509.83,37.7274,4.5781,19.79,14.8881
2017-12-20T22:00:00Z,1509.93,37.7262,4.58108,19.775,14.9179
2017-12-20T22:30:00Z,1510.06,37.7339,4.5862,19.753,14.9586
2017-12-20T23:00:00Z,1510.13,37.7419,4.58891,19.752,14.9762
2017-12-20T23:30:00Z,1510.13,37.7459,4.58917,19.748,14.9746
2017-12-21T00:00:00Z,1510.13,37.7527,4.58968,19.747,14.9724
2017-12-21T00:00:00Z,1510.13,37.7527,4.58968,19.747,14.9724
2017-12-21T00:30:00Z,1510.13,37.7668,4.59066,19.736,14.9672
2017-12-21T01:00:00Z,1510.18,37.7783,4.59311,19.735,14.9787
2017-12-21T01:30:00Z,1510.21,37.779,4.594,19.727,14.9905
2017-12-21T02:00:00Z,1510.25,37.7805,4.59575,19.745,15.0034
2017-12-21T02:30:00Z,1510.28,37.7795,4.59671,19.743,15.0117
2017-12-21T03:00:00Z,1510.29,37.7775,4.59694,19.737,15.0159
2017-12-21T03:30:00Z,1510.29,37.7692,4.59646,19.736,15.02
2017-12-21T04:00:00Z,1510.31,37.754,4.59581,19.761,15.0295
2017-12-21T04:30:00Z,1510.3,37.7411,4.59473,19.766,15.0326
2017-12-21T05:00:00Z,1510.2,37.7138,4.58927,19.789,15.0087
2017-12-21T05:30:00Z,1510.16,37.6985,4.58687,19.8,15.0016
2017-12-21T06:00:00Z,1510.18,37.6909,4.5872,19.818,15.0126
2017-12-21T06:30:00Z,1510.21,37.6826,4.58756,19.838,15.0246
2017-12-21T07:00:00Z,1510.22,37.6882,4.58843,19.864,15.027
2017-12-21T07:30:00Z,1510.29,37.7111,4.59216,19.892,15.0389
2017-12-21T08:00:00Z,1510.33,37.7199,4.59395,19.903,15.0469
2017-12-21T08:30:00Z,1510.37,37.736,4.59651,19.913,15.0547
2017-12-21T09:00:00Z,1510.39,37.7399,4.59745,19.921,15.0596
2017-12-21T09:30:00Z,1510.37,37.759,4.5983,19.922,15.0479
2017-12-21T10:00:00Z,1510.32,37.7682,4.5971,19.906,15.027
2017-12-21T10:30:00Z,1510.13,37.7852,4.59198,19.906,14.9608
2017-12-21T11:00:00Z,1510.04,37.8026,4.59029,19.878,14.9268
2017-12-21T11:30:00Z,1510.08,37.8043,4.59151,19.865,14.9367
2017-12-21T12:00:00Z,1510.15,37.7985,4.5936,19.86,14.9625
2017-12-21T12:30:00Z,1510.16,37.7976,4.59383,19.842,14.9656
2017-12-21T13:00:00Z,1509.96,37.8108,4.58802,19.826,14.8967
2017-12-21T13:30:00Z,1509.85,37.8193,4.58506,19.828,14.8599
2017-12-21T14:00:00Z,1509.64,37.8613,4.58076,19.804,14.7758
2017-12-21T14:30:00Z,1509.6,37.867,4.57983,19.783,14.7612
2017-12-21T15:00:00Z,1509.61,37.8692,4.58059,19.785,14.7661
2017-12-21T15:30:00Z,1509.58,37.8745,4.57973,19.783,14.7526
2017-12-21T16:00:00Z,1509.6,37.8742,4.58042,19.78,14.7594
2017-12-21T16:30:00Z,1509.65,37.8681,4.58173,19.769,14.7782
2017-12-21T17:00:00Z,1509.7,37.8629,4.58296,19.773,14.7952
2017-12-21T17:30:00Z,1509.75,37.8574,4.58427,19.778,14.8133
2017-12-21T18:00:00Z,1509.81,37.8498,4.58558,19.785,14.8364
2017-12-21T18:30:00Z,1509.82,37.8531,4.58622,19.801,14.8362
2017-12-21T19:00:00Z,1509.82,37.8521,4.58641,19.806,14.839
2017-12-21T19:30:00Z,1509.83,37.8508,4.58657,19.812,14.8419
2017-12-21T20:00:00Z,1509.87,37.8462,4.58745,19.804,14.855
2017-12-21T20:30:00Z,1509.89,37.8436,4.58796,19.8,14.8626
2017-12-21T21:00:00Z,1509.92,37.8393,4.58855,19.791,14.8726
2017-12-21T21:30:00Z,1509.91,37.8391,4.58849,19.786,14.8722
2017-12-21T22:00:00Z,1509.89,37.8437,4.58792,19.774,14.862
2017-12-21T22:30:00Z,1509.81,37.8532,4.58615,19.758,14.8354
2017-12-21T23:00:00Z,1509.79,37.8567,4.5856,19.739,14.8266
2017-12-21T23:30:00Z,1509.79,37.8572,4.58555,19.723,14.8256
2017-12-22T00:00:00Z,1509.81,37.8534,4.58598,19.712,14.8337
2017-12-22T00:00:00Z,1509.81,37.8534,4.58598,19.712,14.8337
2017-12-22T00:30:00Z,1509.81,37.8481,4.58566,19.708,14.8362
2017-12-22T01:00:00Z,1509.83,37.8438,4.5861,19.701,14.8447
2017-12-22T01:30:00Z,1509.86,37.8412,4.58678,19.701,14.8538
2017-12-22T02:00:00Z,1509.87,37.8393,4.5872,19.697,14.8597
2017-12-22T02:30:00Z,1509.88,37.8383,4.5874,19.689,14.8627
2017-12-22T03:00:00Z,1509.88,37.8392,4.58747,19.688,14.8624
2017-12-22T03:30:00Z,1509.89,37.8414,4.58781,19.692,14.8634
2017-12-22T04:00:00Z,1509.9,37.8417,4.5883,19.693,14.8677
2017-12-22T04:30:00Z,1509.92,37.8399,4.5888,19.695,14.8744
2017-12-22T05:00:00Z,1509.95,37.836,4.58946,19.711,14.8847
2017-12-22T05:30:00Z,1509.99,37.8281,4.59045,19.722,14.9022
2017-12-22T06:00:00Z,1510.03,37.8221,4.59127,19.738,14.9161
2017-12-22T06:30:00Z,1510.05,37.819,4.5918,19.762,14.9243
2017-12-22T07:00:00Z,1510.09,37.8138,4.59256,19.776,14.9398
2017-12-22T07:30:00Z,1510.11,37.8131,4.59341,19.8,14.9457
2017-12-22T08:00:00Z,1510.13,37.8123,4.59391,19.816,14.9513
2017-12-22T08:30:00Z,1510.19,37.8132,4.59596,19.828,14.9698
2017-12-22T09:00:00Z,1510.21,37.8016,4.59579,19.837,14.9802
2017-12-22T09:30:00Z,1510.16,37.8028,4.59404,19.844,14.9622
2017-12-22T10:00:00Z,1510.08,37.8198,4.59275,19.843,14.9325
2017-12-22T10:30:00Z,1509.96,37.834,4.5898,19.825,14.8898
2017-12-22T11:00:00Z,1509.8,37.8519,4.58565,19.811,14.832
2017-12-22T11:30:00Z,1509.73,37.8527,4.58324,19.801,14.8083
2017-12-22T12:00:00Z,1509.77,37.8476,4.5842,19.791,14.8227
2017-12-22T12:30:00Z,1509.76,37.8499,4.58391,19.775,14.8176
2017-12-22T13:00:00Z,1509.76,37.8504,4.58409,19.761,14.8187
2017-12-22T13:30:00Z,1509.74,37.8517,4.58368,19.748,14.8135
2017-12-22T14:00:00Z,1509.75,37.8519,4.58373,19.738,14.8139
2017-12-22T14:30:00Z,1509.67,37.8621,4.58192,19.721,14.7861
2017-12-22T15:00:00Z,1509.56,37.885,4.57968,19.708,14.7414
2017-12-22T15:30:00Z,1509.55,37.8828,4.5794,19.706,14.7409
2017-12-22T16:00:00Z,1509.58,37.8787,4.58,19.7,14.7509
2017-12-22T16:30:00Z,1509.6,37.8795,4.58097,19.698,14.7593
2017-12-22T17:00:00Z,1509.64,37.8773,4.58201,19.695,14.7714
2017-12-22T17:30:00Z,1509.66,37.8755,4.58252,19.697,14.7781
2017-12-22T18:00:00Z,1509.64,37.874,4.58167,19.695,14.7716
2017-12-22T18:30:00Z,1509.65,37.8765,4.58219,19.698,14.7739
2017-12-22T19:00:00Z,1509.64,37.8782,4.58187,19.706,14.7692
2017-12-22T19:30:00Z,1509.64,37.8779,4.58185,19.714,14.7693
2017-12-22T20:00:00Z,1509.64,37.8794,4.58197,19.727,14.7689
2017-12-22T20:30:00Z,1509.62,37.8822,4.58173,19.719,14.7638
2017-12-22T21:00:00Z,1509.63,37.8833,4.58206,19.713,14.7657
2017-12-22T21:30:00Z,1509.62,37.8843,4.58195,19.707,14.7637
2017-12-22T22:00:00Z,1509.63,37.8852,4.58229,19.7,14.766
2017-12-22T22:30:00Z,1509.65,37.8848,4.58274,19.696,14.7707
2017-12-22T23:00:00Z,1509.72,37.876,4.58473,19.685,14.7986
2017-12-22T23:30:00Z,1509.79,37.8625,4.58583,19.68,14.8228
2017-12-23T00:00:00Z,1509.81,37.8465,4.58567,19.673,14.8379
2017-12-23T00:00:00Z,1509.81,37.8465,4.58567,19.673,14.8379
2017-12-23T00:30:00Z,1509.87,37.818,4.5856,19.653,14.8666
2017-12-23T01:00:00Z,1509.86,37.8071,4.58467,19.659,14.8688
2017-12-23T01:30:00Z,1509.89,37.8068,4.58565,19.662,14.8784
2017-12-23T02:00:00Z,1509.87,37.7874,4.58343,19.656,14.8773
2017-12-23T02:30:00Z,1509.85,37.8028,4.58387,19.658,14.8656
2017-12-23T03:00:00Z,1509.77,37.8349,4.5835,19.659,14.8292
2017-12-23T03:30:00Z,1509.81,37.841,4.58522,19.656,14.8393
2017-12-23T04:00:00Z,1509.87,37.8168,4.58553,19.667,14.8669
2017-12-23T04:30:00Z,1509.85,37.7886,4.58276,19.67,14.8696
2017-12-23T05:00:00Z,1509.74,37.8109,4.58064,19.689,14.8264
2017-12-23T05:30:00Z,1509.71,37.8198,4.58028,19.709,14.8139
2017-12-23T06:00:00Z,1509.73,37.8248,4.58152,19.721,14.8206
2017-12-23T06:30:00Z,1509.73,37.8323,4.58183,19.731,14.8158
2017-12-23T07:00:00Z,1509.64,37.8505,4.58022,19.765,14.7818
2017-12-23T07:30:00Z,1509.66,37.8472,4.58044,19.788,14.7872
2017-12-23T08:00:00Z,1509.64,37.8439,4.57949,19.819,14.7816
2017-12-23T08:30:00Z,1509.63,37.8431,4.57938,19.826,14.7815
2017-12-23T09:00:00Z,1509.61,37.8423,4.57864,19.851,14.7751
2017-12-23T09:30:00Z,1509.63,37.841,4.57896,19.864,14.7795
2017-12-23T10:00:00Z,1509.63,37.8401,4.57905,19.875,14.7813
2017-12-23T10:30:00Z,1509.62,37.8408,4.57882,19.865,14.7784
2017-12-23T11:00:00Z,1509.61,37.8381,4.57806,19.869,14.7739
2017-12-23T11:30:00Z,1509.48,37.8829,4.57703,19.867,14.7182
2017-12-23T12:00:00Z,1509.4,37.8904,4.57491,19.853,14.6904
2017-12-23T12:30:00Z,1509.38,37.9091,4.57537,19.844,14.6757
2017-12-23T13:00:00Z,1509.38,37.926,4.57655,19.826,14.6696
2017-12-23T13:30:00Z,1509.37,37.9367,4.57698,19.823,14.6628
2017-12-23T14:00:00Z,1509.37,37.9496,4.57794,19.809,14.6588
2017-12-23T14:30:00Z,1509.33,37.964,4.57738,19.785,14.6388
2017-12-23T15:00:00Z,1509.24,37.9861,4.57609,19.78,14.6039
2017-12-23T15:30:00Z,1509.22,37.9889,4.57545,19.777,14.595
2017-12-23T16:00:00Z,1509.23,37.9882,4.57593,19.762,14.6002
2017-12-23T16:30:00Z,1509.26,37.985,4.57673,19.754,14.6111
2017-12-23T17:00:00Z,1509.3,37.9796,4.57745,19.755,14.6236
2017-12-23T17:30:00Z,1509.32,37.9641,4.57715,19.758,14.6365
2017-12-23T18:00:00Z,1509.33,37.9516,4.57678,19.75,14.6458
2017-12-23T18:30:00Z,1509.33,37.9493,4.57648,19.75,14.6452
2017-12-23T19:00:00Z,1509.35,37.9486,4.57704,19.756,14.6512
2017-12-23T19:30:00Z,1509.37,37.9438,4.57751,19.76,14.6606
2017-12-23T20:00:00Z,1509.42,37.9284,4.5781,19.761,14.6819
2017-12-23T20:30:00Z,1509.4,37.9046,4.57595,19.757,14.6858
2017-12-23T21:00:00Z,1509.41,37.9045,4.57616,19.771,14.6879
2017-12-23T21:30:00Z,1509.42,37.9106,4.57699,19.778,14.6896
2017-12-23T22:00:00Z,1509.39,37.9229,4.57665,19.767,14.6738
2017-12-23T22:30:00Z,1509.24,37.9877,4.57601,19.768,14.6016
2017-12-23T23:00:00Z,1509.21,37.9997,4.57604,19.765,14.5896
2017-12-23T23:30:00Z,1509.22,37.9909,4.57576,19.755,14.5959
2017-12-24T00:00:00Z,1509.23,37.9826,4.5755,19.743,14.602
2017-12-24T00:00:00Z,1509.23,37.9826,4.5755,19.743,14.602
2017-12-24T00:30:00Z,1509.2,37.9846,4.57455,19.741,14.5909
2017-12-24T01:00:00Z,1509.19,37.9856,4.57452,19.729,14.5895
2017-12-24T01:30:00Z,1509.19,37.9877,4.57441,19.729,14.5864
2017-12-24T02:00:00Z,1509.18,37.9902,4.57444,19.71,14.5841
2017-12-24T02:30:00Z,1509.19,37.9904,4.57484,19.716,14.5878
2017-12-24T03:00:00Z,1509.2,37.9948,4.57548,19.7,14.5894
2017-12-24T03:30:00Z,1509.22,37.9989,4.57635,19.705,14.5935
2017-12-24T04:00:00Z,1509.24,37.9994,4.57698,19.712,14.5989
2017-12-24T04:30:00Z,1509.25,37.998,4.57728,19.717,14.6032
2017-12-24T05:00:00Z,1509.25,37.9988,4.57737,19.721,14.6033
2017-12-24T05:30:00Z,1509.27,37.9978,4.5779,19.724,14.6093
2017-12-24T06:00:00Z,1509.28,37.9949,4.57797,19.733,14.6129
2017-12-24T06:30:00Z,1509.3,37.9927,4.57843,19.753,14.6195
2017-12-24T07:00:00Z,1509.31,37.9883,4.57849,19.768,14.6245
2017-12-24T07:30:00Z,1509.27,37.9879,4.57719,19.78,14.6126
2017-12-24T08:00:00Z,1509.25,37.9972,4.57709,19.802,14.6022
2017-12-24T08:30:00Z,1509.24,37.9967,4.57688,19.825,14.6007
2017-12-24T09:00:00Z,1509.24,37.9989,4.57702,19.838,14.5997
2017-12-24T09:30:00Z,1509.23,37.999,4.57662,19.854,14.5959
2017-12-24T10:00:00Z,1509.21,37.9979,4.57574,19.861,14.5886
2017-12-24T10:30:00Z,1509.12,38.0074,4.57335,19.87,14.5563
2017-12-24T11:00:00Z,1509.11,38.0137,4.5735,19.863,14.5513
2017-12-24T11:30:00Z,1509.12,38.0207,4.57436,19.854,14.5523
2017-12-24T12:00:00Z,1509.14,38.0223,4.57504,19.85,14.5572
2017-12-24T12:30:00Z,1509.17,38.0195,4.57594,19.836,14.5686
2017-12-24T13:00:00Z,1509.22,38.008,4.57695,19.822,14.5899
2017-12-24T13:30:00Z,1509.3,38.0052,4.5793,19.807,14.615
2017-12-24T14:00:00Z,1509.36,38.0082,4.58142,19.79,14.6321
2017-12-24T14:30:00Z,1509.42,38.0132,4.58396,19.777,14.651
2017-12-24T15:00:00Z,1509.44,37.9913,4.58312,19.768,14.6655
2017-12-24T15:30:00Z,1509.45,37.969,4.58181,19.76,14.6756
2017-12-24T16:00:00Z,1509.44,37.9616,4.58089,19.749,14.6745
2017-12-24T16:30:00Z,1509.35,37.9592,4.57791,19.744,14.6487
2017-12-24T17:00:00Z,1509.36,37.9605,4.57828,19.735,14.6508
2017-12-24T17:30:00Z,1509.21,37.942,4.57224,19.732,14.6123
2017-12-24T18:00:00Z,1509.01,37.908,4.56307,19.729,14.5593
2017-12-24T18:30:00Z,1509.15,37.9365,4.56977,19.725,14.5943
2017-12-24T19:00:00Z,1509.05,37.9595,4.56807,19.725,14.5549
2017-12-24T19:30:00Z,1509.05,38.0058,4.5712,19.726,14.5374
2017-12-24T20:00:00Z,1509.01,38.0008,4.56946,19.732,14.5261
2017-12-24T20:30:00Z,1508.99,38.0065,4.56923,19.73,14.5181
2017-12-24T21:00:00Z,1508.97,38.0087,4.56864,19.737,14.5102
2017-12-24T21:30:00Z,1508.96,38.0157,4.56884,19.749,14.5051
2017-12-24T22:00:00Z,1508.94,38.0112,4.56795,19.752,14.5011
2017-12-24T22:30:00Z,1508.94,38.0128,4.56783,19.747,14.4984
2017-12-24T23:00:00Z,1508.94,38.0145,4.56798,19.743,14.498
2017-12-24T23:30:00Z,1508.94,38.0159,4.56823,19.738,14.499
2017-12-25T00:00:00Z,1508.95,38.0157,4.56834,19.739,14.5003
2017-12-25T00:00:00Z,1508.95,38.0157,4.56834,19.739,14.5003
2017-12-25T00:30:00Z,1508.96,38.0156,4.56867,19.724,14.5035
2017-12-25T01:00:00Z,1508.96,38.0154,4.56877,19.72,14.5047
2017-12-25T01:30:00Z,1508.92,38.0216,4.56776,19.722,14.4887
2017-12-25T02:00:00Z,1508.89,38.0239,4.5671,19.715,14.4801
2017-12-25T02:30:00Z,1508.9,38.0317,4.56802,19.706,14.4809
2017-12-25T03:00:00Z,1508.92,38.0477,4.56976,19.704,14.4812
2017-12-25T03:30:00Z,1508.92,38.0575,4.57033,19.702,14.4767
2017-12-25T04:00:00Z,1508.94,38.061,4.57114,19.71,14.4809
2017-12-25T04:30:00Z,1508.96,38.061,4.57174,19.707,14.4865
2017-12-25T05:00:00Z,1508.96,38.0588,4.57165,19.714,14.4879
2017-12-25T05:30:00Z,1508.95,38.0589,4.57154,19.713,14.4868
2017-12-25T06:00:00Z,1508.98,38.0595,4.57237,19.719,14.494
2017-12-25T06:30:00Z,1509.0,38.0582,4.57291,19.731,14.5005
2017-12-25T07:00:00Z,1509.01,38.0499,4.57278,19.735,14.5077
2017-12-25T07:30:00Z,1508.98,38.053,4.57194,19.752,14.4965
2017-12-25T08:00:00Z,1508.96,38.0481,4.57112,19.768,14.4937
2017-12-25T08:30:00Z,1508.96,38.0362,4.57024,19.789,14.4975
2017-12-25T09:00:00Z,1508.89,38.0369,4.56777,19.798,14.4733
2017-12-25T09:30:00Z,1508.75,38.0271,4.56251,19.824,14.4332
2017-12-25T10:00:00Z,1508.52,37.9572,4.55022,19.841,14.387
2017-12-25T10:30:00Z,1508.38,37.8946,4.54145,19.845,14.367
2017-12-25T11:00:00Z,1508.34,37.8551,4.53743,19.844,14.3693
2017-12-25T11:30:00Z,1508.39,37.8606,4.53923,19.85,14.3809
2017-12-25T12:00:00Z,1508.41,37.8521,4.53948,19.849,14.3919
2017-12-25T12:30:00Z,1508.47,37.8515,4.54131,19.833,14.41
2017-12-25T13:00:00Z,1508.56,37.8752,4.54581,19.827,14.4289
2017-12-25T13:30:00Z,1508.69,37.9435,4.55474,19.814,14.4443
2017-12-25T14:00:00Z,1508.69,37.9347,4.55428,19.804,14.4489
2017-12-25T14:30:00Z,1508.68,37.9312,4.55353,19.789,14.4453
2017-12-25T15:00:00Z,1508.66,37.9581,4.55501,19.784,14.432
2017-12-25T15:30:00Z,1508.67,38.0053,4.55854,19.78,14.4177
2017-12-25T16:00:00Z,1508.67,38.001,4.55819,19.773,14.4187
2017-12-25T16:30:00Z,1508.63,37.9944,4.55647,19.762,14.4091
2017-12-25T17:00:00Z,1508.57,37.9943,4.55456,19.755,14.391
2017-12-25T17:30:00Z,1508.54,37.9892,4.55296,19.748,14.381
2017-12-25T18:00:00Z,1508.46,38.0034,4.55121,19.744,14.3498
2017-12-25T18:30:00Z,1508.4,38.0257,4.55101,19.736,14.3254
2017-12-25T19:00:00Z,1508.46,38.0661,4.5556,19.733,14.3281
2017-12-25T19:30:00Z,1508.55,38.1035,4.56103,19.73,14.3418
2017-12-25T20:00:00Z,1508.56,38.1174,4.56245,19.73,14.3412
2017-12-25T20:30:00Z,1508.55,38.1248,4.56256,19.73,14.3348
2017-12-25T21:00:00Z,1508.51,38.1371,4.56217,19.729,14.3186
2017-12-25T21:30:00Z,1508.46,38.1434,4.56092,19.736,14.3005
2017-12-25T22:00:00Z,1508.45,38.1446,4.56064,19.744,14.2966
2017-12-25T22:30:00Z,1508.45,38.1437,4.56046,19.742,14.2958
2017-12-25T23:00:00Z,1508.45,38.1401,4.56012,19.741,14.2963
2017-12-25T23:30:00Z,1508.41,38.1472,4.55946,19.746,14.2828
2017-12-26T00:00:00Z,1508.41,38.1533,4.55992,19.737,14.281
2017-12-26T00:00:00Z,1508.41,38.1533,4.55992,19.737,14.281
2017-12-26T00:30:00Z,1508.42,38.1491,4.56003,19.736,14.2862
2017-12-26T01:00:00Z,1508.44,38.1369,4.55958,19.723,14.2943
2017-12-26T01:30:00Z,1508.45,38.1343,4.56008,19.72,14.3017
2017-12-26T02:00:00Z,1508.45,38.1273,4.55954,19.718,14.3036
2017-12-26T02:30:00Z,1508.43,38.1143,4.55801,19.707,14.3023
2017-12-26T03:00:00Z,1508.4,38.0889,4.55499,19.703,14.2993
2017-12-26T03:30:00Z,1508.39,38.1051,4.55588,19.704,14.2913
2017-12-26T04:00:00Z,1508.39,38.1154,4.55668,19.698,14.2886
2017-12-26T04:30:00Z,1508.39,38.111,4.55635,19.697,14.2898
2017-12-26T05:00:00Z,1508.35,38.0863,4.55341,19.698,14.2869
2017-12-26T05:30:00Z,1508.36,38.0853,4.55359,19.698,14.2896
2017-12-26T06:00:00Z,1508.32,38.0741,4.55162,19.701,14.2823
2017-12-26T06:30:00Z,1508.31,38.0525,4.54969,19.7,14.2857
2017-12-26T07:00:00Z,1508.31,38.0704,4.5509,19.697,14.2791
2017-12-26T07:30:00Z,1508.3,38.0929,4.55218,19.708,14.2686
2017-12-26T08:00:00Z,1508.34,38.0879,4.55308,19.715,14.2822
2017-12-26T08:30:00Z,1508.45,38.0743,4.5557,19.729,14.3207
2017-12-26T09:00:00Z,1508.51,38.0801,4.55828,19.745,14.3394
2017-12-26T09:30:00Z,1508.47,38.1022,4.55835,19.764,14.3176
2017-12-26T10:00:00Z,1508.48,38.11,4.55917,19.78,14.3176
2017-12-26T10:30:00Z,1508.51,38.0944,4.55907,19.792,14.3324
2017-12-26T11:00:00Z,1508.52,38.0742,4.55806,19.793,14.3433
2017-12-26T11:30:00Z,1508.42,38.096,4.55642,19.799,14.3056
2017-12-26T12:00:00Z,1508.41,38.1347,4.55869,19.8,14.288
2017-12-26T12:30:00Z,1508.38,38.1473,4.55858,19.795,14.2743
2017-12-26T13:00:00Z,1508.33,38.1589,4.55773,19.793,14.2545
2017-12-26T13:30:00Z,1508.32,38.1585,4.55723,19.779,14.2502
2017-12-26T14:00:00Z,1508.3,38.1629,4.55697,19.769,14.2433
2017-12-26T14:30:00Z,1508.26,38.1724,4.55624,19.755,14.2268
2017-12-26T15:00:00Z,1508.24,38.1707,4.5555,19.743,14.2215
2017-12-26T15:30:00Z,1508.22,38.1702,4.55485,19.737,14.2158
2017-12-26T16:00:00Z,1508.2,38.1729,4.55429,19.726,14.2078
2017-12-26T16:30:00Z,1508.16,38.1887,4.55392,19.713,14.1884
2017-12-26T17:00:00Z,1508.13,38.1944,4.55347,19.698,14.1783
2017-12-26T17:30:00Z,1508.13,38.1902,4.55297,19.684,14.1779
2017-12-26T18:00:00Z,1508.11,38.1914,4.55255,19.671,14.1727
2017-12-26T18:30:00Z,1508.1,38.1911,4.55226,19.659,14.1703
2017-12-26T19:00:00Z,1508.13,38.1789,4.55248,19.646,14.1847
2017-12-26T19:30:00Z,1508.15,38.1739,4.5527,19.639,14.1917
2017-12-26T20:00:00Z,1508.11,38.1871,4.55233,19.628,14.175
2017-12-26T20:30:00Z,1508.09,38.1952,4.55221,19.627,14.1657
2017-12-26T21:00:00Z,1508.17,38.1891,4.55451,19.633,14.1936
2017-12-26T21:30:00Z,1508.3,38.1818,4.55806,19.637,14.2346
2017-12-26T22:00:00Z,1508.36,38.1609,4.5588,19.635,14.2627
2017-12-26T22:30:00Z,1508.4,38.1577,4.55971,19.633,14.2745
2017-12-26T23:00:00Z,1508.44,38.1553,4.56116,19.637,14.2908
2017-12-26T23:30:00Z,1508.44,38.1534,4.56106,19.64,14.2917
2017-12-27T00:00:00Z,1508.44,38.1608,4.56132,19.635,14.2867
2017-12-27T00:00:00Z,1508.44,38.1608,4.56132,19.635,14.2867
2017-12-27T00:30:00Z,1508.41,38.1704,4.56111,19.626,14.275
2017-12-27T01:00:00Z,1508.36,38.1763,4.55985,19.621,14.2572
2017-12-27T01:30:00Z,1508.31,38.1891,4.5589,19.626,14.2353
2017-12-27T02:00:00Z,1508.21,38.2071,4.55692,19.622,14.1984
2017-12-27T02:30:00Z,1508.16,38.2173,4.5561,19.621,14.1803
2017-12-27T03:00:00Z,1508.14,38.2238,4.55578,19.615,14.1708
2017-12-27T03:30:00Z,1508.13,38.2283,4.55558,19.63,14.1643
2017-12-27T04:00:00Z,1508.13,38.227,4.55557,19.623,14.1655
2017-12-27T04:30:00Z,1508.16,38.2228,4.55646,19.611,14.1783
